season,week,celebrity_name,judge_rank,audience_rank,final_rank,pred_eliminated,survival_prob
12,4,Chelsea Kane,1.0,2.0,1.0,0,1.0
12,4,Hines Ward,2.0,1.0,1.0,0,1.0
12,4,Ralph Macchio,2.0,3.0,3.0,0,0.9761358268636878
12,4,Chris Jericho,4.0,4.0,4.0,0,0.9529163041066488
12,4,Petra Nemcova,4.0,5.0,5.0,0,0.9479907845799079
12,4,Romeo,4.0,6.0,6.0,0,0.9338260647033013
12,4,Kirstie Alley,7.0,7.0,7.0,0,0.8670991290312797
12,4,Sugar Ray Leonard,8.0,9.0,8.0,0,0.6652135939473558
12,4,Kendra Wilkinson,9.0,8.0,8.0,1,0.7865957359352364
12,5,Chelsea Kane,2.0,1.0,1.0,0,0.9685739782889303
12,5,Hines Ward,1.0,3.0,2.0,0,0.9502274118427737
12,5,Chris Jericho,2.0,2.0,2.0,0,0.9498435171673251
12,5,Romeo,2.0,5.0,4.0,0,0.9317762807431804
12,5,Petra Nemcova,6.0,4.0,5.0,0,0.8881513966246057
12,5,Kirstie Alley,5.0,7.0,6.0,0,0.833253383094032
12,5,Ralph Macchio,6.0,6.0,6.0,0,0.8660572881222646
12,5,Kendra Wilkinson,6.0,8.0,8.0,1,0.8189027758423422
12,6,Chelsea Kane,1.0,1.0,1.0,0,0.9874259255541505
12,6,Romeo,1.0,2.0,2.0,0,0.952894536131785
12,6,Hines Ward,3.0,3.0,3.0,0,0.9222752956741191
12,6,Kirstie Alley,4.0,5.0,4.0,0,0.8686135891550345
12,6,Kendra Wilkinson,5.0,6.0,5.0,0,0.8420381084821502
12,6,Chris Jericho,7.0,4.0,5.0,0,0.8325473356735763
12,6,Ralph Macchio,6.0,7.0,7.0,1,0.8129099748624604
12,7,Hines Ward,1.0,3.0,1.0,0,0.8533395616982451
12,7,Chelsea Kane,3.0,1.0,1.0,0,0.8409003696443981
12,7,Ralph Macchio,1.0,6.0,3.0,0,0.798750937089062
12,7,Romeo,5.0,2.0,3.0,0,0.7395595467646373
12,7,Kendra Wilkinson,4.0,4.0,5.0,0,0.7542983766058875
12,7,Kirstie Alley,5.0,5.0,6.0,1,0.7093452145073488
12,8,Chelsea Kane,1.0,2.0,1.0,0,0.8960030255306364
12,8,Hines Ward,2.0,1.0,1.0,0,0.8639400464333555
12,8,Romeo,4.0,3.0,3.0,0,0.7470357779747021
12,8,Kirstie Alley,3.0,5.0,4.0,0,0.7605123447957165
12,8,Ralph Macchio,5.0,4.0,5.0,1,0.7105509205579528
12,9,Chelsea Kane,1.0,1.0,1.0,0,0.965756384841537
12,9,Hines Ward,2.0,2.0,2.0,0,0.8570015987438089
12,9,Kirstie Alley,3.0,3.0,3.0,0,0.7110725209169579
12,9,Ralph Macchio,4.0,4.0,4.0,1,0.6352472099098447
12,10,Chelsea Kane,1.0,2.0,1.0,0,0.36585788688450793
12,10,Hines Ward,1.0,3.0,2.0,1,0.36380384209335004
12,10,Kirstie Alley,3.0,1.0,2.0,1,0.18736106134134367
13,1,Chynna Phillips,1.0,1.0,1.0,0,1.0
13,1,J.R. Martinez,1.0,1.0,1.0,0,1.0
13,1,Hope Solo,3.0,4.0,3.0,0,0.9687585997959409
13,1,Ricki Lake,4.0,3.0,3.0,0,0.9634871025227559
13,1,Kristin Cavallari,5.0,5.0,5.0,0,0.937108259323584
13,1,Carson Kressley,7.0,6.0,6.0,0,0.8843505729252403
13,1,Chaz Bono,7.0,6.0,6.0,0,0.8843505729252403
13,1,David Arquette,6.0,8.0,8.0,0,0.8896220701984253
13,1,Nancy Grace,9.0,9.0,9.0,0,0.8451470436188018
13,1,Rob Kardashian,9.0,9.0,9.0,0,0.8451470436188018
13,1,Elisabetta Canalis,11.0,12.0,11.0,1,0.7466778669116285
13,1,Metta World Peace (Ron),12.0,11.0,11.0,0,0.7414063696384435
13,2,Ricki Lake,1.0,1.0,1.0,0,1.0
13,2,Kristin Cavallari,2.0,2.0,2.0,0,0.9887496554555573
13,2,J.R. Martinez,2.0,4.0,3.0,0,0.9811193845615502
13,2,Nancy Grace,4.0,3.0,4.0,0,0.9674959298355685
13,2,Chynna Phillips,4.0,5.0,5.0,0,0.9305076115431983
13,2,Rob Kardashian,4.0,7.0,6.0,0,0.9264612331639569
13,2,Elisabetta Canalis,4.0,8.0,7.0,0,0.9137665413492657
13,2,Hope Solo,8.0,6.0,8.0,0,0.8996105450305708
13,2,David Arquette,9.0,10.0,9.0,0,0.8067817549573556
13,2,Carson Kressley,9.0,11.0,10.0,1,0.7731046837988879
13,2,Chaz Bono,11.0,9.0,10.0,0,0.8031442960344177
13,3,Chynna Phillips,2.0,1.0,1.0,0,1.0
13,3,J.R. Martinez,2.0,1.0,1.0,0,1.0
13,3,Ricki Lake,1.0,3.0,3.0,0,1.0
13,3,Rob Kardashian,4.0,4.0,4.0,0,0.9555995154331739
13,3,Kristin Cavallari,4.0,5.0,5.0,0,0.9467941353705185
13,3,Hope Solo,4.0,6.0,6.0,0,0.9406938094959124
13,3,David Arquette,4.0,7.0,7.0,0,0.8973671992185877
13,3,Carson Kressley,8.0,9.0,8.0,0,0.802653191874692
13,3,Nancy Grace,9.0,8.0,8.0,0,0.8320008838980453
13,3,Chaz Bono,10.0,10.0,10.0,1,0.7164247073935778
13,4,Ricki Lake,1.0,2.0,1.0,0,1.0
13,4,J.R. Martinez,2.0,1.0,1.0,0,0.9899554024257655
13,4,Rob Kardashian,3.0,3.0,3.0,0,0.9689626478216018
13,4,Hope Solo,3.0,4.0,4.0,0,0.9272622382394441
13,4,David Arquette,5.0,6.0,5.0,0,0.8681056176944975
13,4,Chynna Phillips,6.0,5.0,5.0,0,0.8792141571357514
13,4,Nancy Grace,6.0,7.0,7.0,0,0.8302156638793902
13,4,Chaz Bono,6.0,8.0,8.0,0,0.7659695613925822
13,4,Carson Kressley,9.0,9.0,9.0,1,0.7001695351992434
13,5,J.R. Martinez,1.0,2.0,1.0,0,1.0
13,5,Rob Kardashian,2.0,1.0,1.0,0,0.9924035897520593
13,5,David Arquette,2.0,5.0,3.0,0,0.9196843095098447
13,5,Ricki Lake,4.0,3.0,3.0,0,0.9319879261101125
13,5,Hope Solo,4.0,4.0,5.0,0,0.9296482341542456
13,5,Nancy Grace,6.0,6.0,6.0,0,0.8571283650649706
13,5,Chaz Bono,7.0,7.0,7.0,0,0.7253617851396579
13,5,Carson Kressley,8.0,8.0,8.0,1,0.6529277340615329
13,6,Ricki Lake,1.0,1.0,1.0,0,0.99860805253948
13,6,J.R. Martinez,1.0,2.0,2.0,0,0.9938933499545872
13,6,Nancy Grace,3.0,4.0,3.0,0,0.8810676877345586
13,6,Rob Kardashian,5.0,3.0,4.0,0,0.8957631907570541
13,6,David Arquette,4.0,5.0,5.0,0,0.8619099731324087
13,6,Hope Solo,6.0,6.0,6.0,0,0.7887644511723819
13,6,Chaz Bono,7.0,7.0,7.0,1,0.6350372148301926
13,7,Ricki Lake,1.0,3.0,1.0,0,0.9031846779683355
13,7,Rob Kardashian,2.0,2.0,1.0,0,0.9044793704068235
13,7,J.R. Martinez,4.0,1.0,3.0,0,0.8549654404186632
13,7,Hope Solo,3.0,6.0,4.0,0,0.7978990806395576
13,7,David Arquette,5.0,5.0,5.0,1,0.7513403872148763
13,7,Nancy Grace,6.0,4.0,5.0,0,0.7267039263654278
13,8,Ricki Lake,2.0,1.0,1.0,0,0.8691825677757505
13,8,J.R. Martinez,1.0,3.0,2.0,0,0.8804785508457338
13,8,Hope Solo,2.0,4.0,3.0,0,0.7942301829552303
13,8,Rob Kardashian,4.0,2.0,3.0,0,0.7963212562915986
13,8,Nancy Grace,5.0,5.0,5.0,1,0.6609136671131375
13,9,Ricki Lake,1.0,1.0,1.0,0,0.9564871291213644
13,9,Rob Kardashian,2.0,2.0,2.0,0,0.8830363421762202
13,9,J.R. Martinez,3.0,3.0,3.0,0,0.8409426653328818
13,9,Hope Solo,4.0,4.0,4.0,1,0.7072611871248822
13,10,Rob Kardashian,1.0,3.0,1.0,0,0.2871712357606455
13,10,J.R. Martinez,2.0,2.0,1.0,1,0.31254276644625434
13,10,Ricki Lake,3.0,1.0,1.0,1,0.2743425487578286
14,1,Gladys Knight,4.0,1.0,1.0,0,0.9964586529473896
14,1,Jack Wagner,4.0,1.0,1.0,0,0.9964586529473896
14,1,Roshon Fegan,4.0,1.0,1.0,0,0.9964586529473896
14,1,Sherri Sheperd,4.0,1.0,1.0,0,0.9964586529473896
14,1,Jaleel White,1.0,6.0,5.0,0,1.0
14,1,Katherine Jenkins,1.0,6.0,5.0,0,1.0
14,1,William Levy,3.0,5.0,7.0,0,1.0
14,1,Donald Driver,8.0,8.0,8.0,0,0.8969442484085258
14,1,Maria Menounos,8.0,8.0,8.0,0,0.8969442484085258
14,1,Gavin DeGraw,10.0,10.0,10.0,0,0.8406897635533263
14,1,Martina Navratilova,10.0,10.0,10.0,0,0.8406897635533263
14,1,Melissa Gilbert,10.0,10.0,10.0,0,0.8406897635533263
14,2,Maria Menounos,3.0,3.0,1.0,0,1.0
14,2,William Levy,3.0,3.0,1.0,0,1.0
14,2,Katherine Jenkins,1.0,6.0,3.0,0,1.0
14,2,Roshon Fegan,1.0,6.0,3.0,0,1.0
14,2,Sherri Sheperd,6.0,2.0,5.0,0,0.9859318270442763
14,2,Jaleel White,7.0,1.0,5.0,0,1.0
14,2,Donald Driver,5.0,5.0,7.0,0,0.9843748707539546
14,2,Jack Wagner,8.0,8.0,8.0,0,0.919251094193254
14,2,Gavin DeGraw,8.0,10.0,9.0,0,0.8455283000117599
14,2,Gladys Knight,11.0,9.0,10.0,0,0.8960716799558807
14,2,Melissa Gilbert,10.0,11.0,11.0,0,0.7887365594749705
14,2,Martina Navratilova,12.0,12.0,12.0,1,0.7437977566774541
14,3,Katherine Jenkins,1.0,3.0,1.0,0,1.0
14,3,Maria Menounos,3.0,2.0,2.0,0,0.9924893111134369
14,3,Roshon Fegan,5.0,1.0,3.0,0,0.9840732880134336
14,3,William Levy,2.0,5.0,4.0,0,0.9900490996569231
14,3,Jaleel White,5.0,4.0,5.0,0,0.9736626819260927
14,3,Donald Driver,4.0,6.0,6.0,0,0.9711565443643995
14,3,Sherri Sheperd,7.0,7.0,7.0,0,0.8914486912524303
14,3,Jack Wagner,7.0,8.0,8.0,0,0.8890555772998466
14,3,Gladys Knight,7.0,9.0,9.0,0,0.8487236108494709
14,3,Gavin DeGraw,7.0,10.0,10.0,0,0.8384724643767807
14,3,Melissa Gilbert,7.0,11.0,11.0,1,0.7944740225540112
14,4,Maria Menounos,2.0,1.0,1.0,0,1.0
14,4,Roshon Fegan,2.0,1.0,1.0,0,1.0
14,4,Donald Driver,1.0,3.0,3.0,0,1.0
14,4,Katherine Jenkins,4.0,5.0,4.0,0,0.9274773400424753
14,4,Jaleel White,6.0,4.0,5.0,0,0.9106320690289362
14,4,Gavin DeGraw,5.0,7.0,6.0,0,0.8696325997088573
14,4,William Levy,6.0,6.0,6.0,0,0.901307266720085
14,4,Melissa Gilbert,6.0,9.0,8.0,0,0.8021532854579366
14,4,Sherri Sheperd,9.0,8.0,9.0,0,0.7930228115012026
14,4,Gladys Knight,10.0,10.0,10.0,1,0.7436935908550152
14,5,Katherine Jenkins,1.0,3.0,1.0,0,1.0
14,5,William Levy,1.0,3.0,1.0,0,1.0
14,5,Donald Driver,3.0,1.0,1.0,0,1.0
14,5,Roshon Fegan,5.0,2.0,4.0,0,0.9670814983965532
14,5,Maria Menounos,3.0,5.0,5.0,0,0.9753152878195875
14,5,Jaleel White,6.0,6.0,6.0,0,0.8739378902436485
14,5,Gladys Knight,7.0,8.0,7.0,0,0.7315104671945418
14,5,Gavin DeGraw,9.0,7.0,8.0,0,0.7285467712063554
14,5,Melissa Gilbert,8.0,9.0,9.0,1,0.6970406673591887
14,6,Katherine Jenkins,1.0,5.0,1.0,0,1.0
14,6,Jaleel White,2.0,4.0,1.0,0,1.0
14,6,William Levy,3.0,3.0,1.0,0,1.0
14,6,Donald Driver,4.0,2.0,1.0,0,1.0
14,6,Maria Menounos,6.0,1.0,5.0,0,0.9886540434625792
14,6,Melissa Gilbert,5.0,7.0,6.0,0,0.806092322668504
14,6,Roshon Fegan,7.0,6.0,7.0,0,0.9196860390612746
14,6,Gladys Knight,8.0,8.0,8.0,1,0.6649931664186728
14,7,Maria Menounos,1.0,1.0,1.0,0,0.9459876303661999
14,7,Katherine Jenkins,2.0,4.0,2.0,0,0.8998053967922154
14,7,Donald Driver,3.0,3.0,2.0,0,0.8852712389471131
14,7,Roshon Fegan,5.0,2.0,4.0,0,0.8564538208336738
14,7,William Levy,3.0,5.0,5.0,0,0.8619370254191467
14,7,Jaleel White,6.0,6.0,6.0,0,0.7824889559662233
14,7,Melissa Gilbert,7.0,7.0,7.0,1,0.646120834774208
14,8,Donald Driver,3.0,2.0,1.0,0,0.8431135155839166
14,8,William Levy,1.0,5.0,2.0,0,0.8143858559591968
14,8,Roshon Fegan,2.0,4.0,2.0,0,0.7982874255246253
14,8,Katherine Jenkins,3.0,3.0,2.0,1,0.8176546220073312
14,8,Maria Menounos,5.0,1.0,2.0,0,0.8113028974891161
14,8,Melissa Gilbert,6.0,6.0,6.0,1,0.565124575602174
14,9,Donald Driver,3.0,1.0,1.0,0,0.8591267286994664
14,9,Maria Menounos,1.0,4.0,2.0,0,0.8129532724276235
14,9,William Levy,2.0,3.0,2.0,0,0.837220269736485
14,9,Katherine Jenkins,4.0,2.0,4.0,1,0.787756490316317
14,10,Donald Driver,2.0,1.0,1.0,0,0.36911481047336614
14,10,Katherine Jenkins,1.0,3.0,2.0,1,0.30528808108195404
14,10,William Levy,2.0,2.0,2.0,1,0.3470010294562891
15,1,Emmitt Smith,1.0,3.0,1.0,0,1.0
15,1,Gilles Marini,2.0,2.0,1.0,0,1.0
15,1,Shawn Johnson,4.0,1.0,3.0,0,0.9884190007754748
15,1,Sabrina Bryan,3.0,4.0,4.0,0,0.9800983713503073
15,1,Apolo Anton Ohno,4.0,5.0,5.0,0,0.9710502796600815
15,1,Drew Lachey,6.0,6.0,6.0,0,0.9386238288995957
15,1,Helio Castroneves,6.0,6.0,6.0,0,0.9386238288995957
15,1,Kelly Monaco,6.0,6.0,6.0,0,0.9386238288995957
15,1,Melissa Rycroft,9.0,9.0,9.0,0,0.88281901906885
15,1,Joey Fatone,10.0,10.0,10.0,0,0.8356126259038761
15,1,Bristol Palin,11.0,11.0,11.0,0,0.7986801097417109
15,1,Kirstie Alley,12.0,12.0,12.0,0,0.7896320180514851
15,1,Pamela Anderson,13.0,13.0,13.0,1,0.7496990177604079
15,2,Sabrina Bryan,1.0,3.0,1.0,0,1.0
15,2,Gilles Marini,2.0,2.0,1.0,0,0.9963226348999307
15,2,Shawn Johnson,3.0,5.0,3.0,0,0.9796352006038763
15,2,Emmitt Smith,7.0,1.0,3.0,0,0.9686799064824873
15,2,Melissa Rycroft,5.0,4.0,5.0,0,0.969938565401542
15,2,Apolo Anton Ohno,4.0,6.0,6.0,0,0.9651579758157207
15,2,Helio Castroneves,6.0,7.0,7.0,0,0.9216921707040946
15,2,Drew Lachey,7.0,9.0,8.0,0,0.8989010869356836
15,2,Joey Fatone,7.0,10.0,9.0,0,0.8734026618364726
15,2,Kelly Monaco,10.0,8.0,10.0,0,0.8790306682791948
15,2,Kirstie Alley,11.0,11.0,11.0,0,0.7438587779122565
15,2,Bristol Palin,12.0,12.0,12.0,1,0.7045617171459929
15,3,Melissa Rycroft,1.0,1.0,1.0,0,1.0
15,3,Shawn Johnson,3.0,3.0,2.0,0,0.9727273612559686
15,3,Kelly Monaco,1.0,6.0,3.0,0,0.9609042680649483
15,3,Sabrina Bryan,4.0,4.0,4.0,0,0.9537280547176615
15,3,Gilles Marini,4.0,5.0,5.0,0,0.9536618982888605
15,3,Emmitt Smith,8.0,2.0,6.0,0,0.9394656800364043
15,3,Apolo Anton Ohno,4.0,7.0,7.0,0,0.9348913691456597
15,3,Helio Castroneves,4.0,8.0,8.0,0,0.9250244120726795
15,3,Drew Lachey,9.0,9.0,9.0,0,0.8294033808605432
15,3,Kirstie Alley,9.0,10.0,10.0,1,0.7305939884679712
15,3,Bristol Palin,11.0,11.0,11.0,1,0.6806167603657101
15,4,Gilles Marini,1.0,3.0,1.0,0,0.9666640084600835
15,4,Shawn Johnson,1.0,4.0,2.0,0,0.9627728969569727
15,4,Melissa Rycroft,4.0,1.0,2.0,0,0.9617824601761878
15,4,Sabrina Bryan,6.0,2.0,4.0,0,0.9136115135617895
15,4,Kelly Monaco,3.0,6.0,5.0,0,0.9147694821285728
15,4,Emmitt Smith,5.0,5.0,6.0,0,0.8940177791277691
15,4,Apolo Anton Ohno,7.0,7.0,7.0,0,0.8396293439942266
15,4,Bristol Palin,8.0,8.0,8.0,0,0.6425119787912495
15,4,Kirstie Alley,9.0,9.0,9.0,1,0.6271640291817199
15,5,Melissa Rycroft,2.0,1.0,1.0,0,0.9746762626231499
15,5,Sabrina Bryan,1.0,4.0,2.0,0,0.9475558865654807
15,5,Shawn Johnson,2.0,3.0,2.0,0,0.9464181700016677
15,5,Gilles Marini,2.0,5.0,4.0,0,0.9322664030247424
15,5,Apolo Anton Ohno,2.0,6.0,5.0,0,0.8910225219984159
15,5,Emmitt Smith,6.0,2.0,5.0,0,0.8961397190845767
15,5,Kirstie Alley,7.0,8.0,7.0,0,0.6553829545175534
15,5,Kelly Monaco,8.0,7.0,7.0,0,0.8088875927609344
15,6,Melissa Rycroft,3.0,1.0,1.0,0,0.9747640945151423
15,6,Sabrina Bryan,1.0,4.0,2.0,0,0.9443985958260313
15,6,Shawn Johnson,4.0,2.0,3.0,0,0.926465156485035
15,6,Apolo Anton Ohno,1.0,6.0,4.0,0,0.894446602161057
15,6,Gilles Marini,5.0,3.0,5.0,0,0.9046191402573188
15,6,Kirstie Alley,5.0,8.0,6.0,0,0.6887012496854301
15,6,Emmitt Smith,8.0,5.0,6.0,0,0.8177540788471751
15,6,Kelly Monaco,7.0,7.0,8.0,1,0.76057425886175
15,7,Melissa Rycroft,1.0,2.0,1.0,0,1.0
15,7,Shawn Johnson,2.0,1.0,1.0,0,0.9935979845368585
15,7,Emmitt Smith,4.0,4.0,3.0,0,0.8982654538378714
15,7,Gilles Marini,5.0,3.0,3.0,0,0.9359971367984783
15,7,Kelly Monaco,3.0,6.0,5.0,0,0.853357560231915
15,7,Apolo Anton Ohno,6.0,5.0,6.0,0,0.8434110333290297
15,7,Kirstie Alley,7.0,7.0,7.0,0,0.6085950492481186
15,8,Melissa Rycroft,1.0,2.0,1.0,0,0.9471860310554279
15,8,Gilles Marini,2.0,3.0,2.0,0,0.9059898076631093
15,8,Shawn Johnson,6.0,1.0,3.0,0,0.8363697669991086
15,8,Apolo Anton Ohno,2.0,6.0,4.0,0,0.8227806593755942
15,8,Emmitt Smith,4.0,4.0,4.0,0,0.8159602415577811
15,8,Kelly Monaco,5.0,5.0,6.0,1,0.7504452392565861
15,8,Kirstie Alley,7.0,7.0,7.0,1,0.5409365550039795
15,9,Melissa Rycroft,2.0,1.0,1.0,0,0.8601057486442247
15,9,Shawn Johnson,1.0,4.0,2.0,0,0.7856204985961975
15,9,Apolo Anton Ohno,3.0,3.0,3.0,0,0.7350311324388077
15,9,Emmitt Smith,5.0,2.0,4.0,1,0.6647101172623239
15,9,Kelly Monaco,4.0,5.0,5.0,1,0.6308501772857373
15,10,Melissa Rycroft,1.0,2.0,1.0,0,0.3812837259444044
15,10,Shawn Johnson,3.0,1.0,2.0,1,0.23717306985928377
15,10,Kelly Monaco,2.0,3.0,3.0,1,0.16297946069840252
16,1,Alexandra Raisman,2.0,3.0,1.0,0,1.0
16,1,Dorothy Hamill,2.0,3.0,1.0,0,1.0
16,1,Kellie Pickler,2.0,3.0,1.0,0,1.0
16,1,Ingo Rademacher,5.0,1.0,4.0,0,0.9872314175531749
16,1,Jacoby Jones,5.0,1.0,4.0,0,0.9872314175531749
16,1,Zendaya,1.0,6.0,6.0,0,1.0
16,1,Sean Lowe,7.0,7.0,7.0,0,0.9480278882467364
16,1,Lisa Vanderpump,8.0,8.0,8.0,0,0.9005416991215778
16,1,Victor Ortiz,8.0,8.0,8.0,0,0.9005416991215778
16,1,Wynonna Judd,8.0,8.0,8.0,0,0.9005416991215778
16,1,Andy Dick,11.0,11.0,11.0,0,0.8314625281591116
16,1,D. L. Hughley,12.0,12.0,12.0,0,0.7297597106663316
16,2,Kellie Pickler,1.0,3.0,1.0,0,1.0
16,2,Zendaya,1.0,3.0,1.0,0,1.0
16,2,Alexandra Raisman,3.0,2.0,3.0,0,1.0
16,2,Jacoby Jones,4.0,1.0,3.0,0,1.0
16,2,Sean Lowe,5.0,5.0,5.0,0,0.9713346781256399
16,2,Andy Dick,5.0,6.0,6.0,0,0.9591772419925385
16,2,Ingo Rademacher,5.0,7.0,7.0,0,0.9540938784838611
16,2,Lisa Vanderpump,8.0,9.0,8.0,0,0.867404160052264
16,2,Victor Ortiz,8.0,9.0,8.0,0,0.867404160052264
16,2,Wynonna Judd,8.0,9.0,8.0,0,0.867404160052264
16,2,Dorothy Hamill,12.0,8.0,11.0,0,0.866783071003281
16,2,D. L. Hughley,11.0,12.0,12.0,1,0.7297275767911673
16,3,Kellie Pickler,3.0,1.0,1.0,0,1.0
16,3,Jacoby Jones,1.0,4.0,2.0,0,1.0
16,3,Zendaya,1.0,4.0,2.0,0,1.0
16,3,Alexandra Raisman,4.0,2.0,4.0,0,0.9838216207652408
16,3,Victor Ortiz,4.0,3.0,5.0,0,0.9792278735051508
16,3,Lisa Vanderpump,6.0,6.0,6.0,0,0.9120930120442123
16,3,Sean Lowe,6.0,7.0,7.0,0,0.9113736732760123
16,3,Ingo Rademacher,6.0,8.0,8.0,0,0.9059096641514759
16,3,Andy Dick,9.0,9.0,9.0,0,0.7935997340248154
16,3,D. L. Hughley,10.0,11.0,10.0,1,0.6855769369869218
16,3,Wynonna Judd,11.0,10.0,10.0,0,0.760561229061973
16,4,Kellie Pickler,2.0,1.0,1.0,0,1.0
16,4,Zendaya,2.0,1.0,1.0,0,1.0
16,4,Alexandra Raisman,1.0,3.0,3.0,0,1.0
16,4,Jacoby Jones,4.0,4.0,4.0,0,0.9627550597527935
16,4,Ingo Rademacher,5.0,5.0,5.0,0,0.9225410046203703
16,4,Andy Dick,6.0,8.0,6.0,0,0.8168600136322701
16,4,Sean Lowe,8.0,6.0,6.0,0,0.8405586054227994
16,4,D. L. Hughley,6.0,10.0,8.0,0,0.7586899859116252
16,4,Victor Ortiz,9.0,7.0,8.0,0,0.7904524290617274
16,4,Lisa Vanderpump,9.0,9.0,10.0,1,0.7852812941453539
16,5,Zendaya,1.0,3.0,1.0,0,1.0
16,5,Jacoby Jones,3.0,1.0,1.0,0,0.9895274288235036
16,5,Kellie Pickler,2.0,4.0,3.0,0,0.978305266481122
16,5,Alexandra Raisman,4.0,2.0,3.0,0,0.9605132235448874
16,5,Sean Lowe,5.0,5.0,5.0,0,0.8602865694441487
16,5,Ingo Rademacher,6.0,6.0,6.0,0,0.8459615552379066
16,5,Victor Ortiz,6.0,7.0,7.0,0,0.819797356160954
16,5,Andy Dick,8.0,8.0,8.0,0,0.7112960713810923
16,5,D. L. Hughley,8.0,9.0,9.0,1,0.6491510618187704
16,6,Kellie Pickler,1.0,1.0,1.0,0,0.962681458265754
16,6,Alexandra Raisman,2.0,2.0,2.0,0,0.9339872780352997
16,6,Zendaya,3.0,4.0,3.0,0,0.9119290100158448
16,6,Ingo Rademacher,4.0,5.0,4.0,0,0.8569483348947782
16,6,Jacoby Jones,6.0,3.0,4.0,0,0.8611937859051713
16,6,Sean Lowe,4.0,6.0,6.0,0,0.8275634363916573
16,6,Andy Dick,7.0,8.0,7.0,1,0.6823940064727776
16,6,Victor Ortiz,8.0,7.0,7.0,0,0.7324849791682824
16,7,Alexandra Raisman,1.0,1.0,1.0,0,1.0
16,7,Zendaya,2.0,3.0,2.0,0,0.9516340733911587
16,7,Kellie Pickler,3.0,2.0,2.0,0,0.9593146115289942
16,7,Jacoby Jones,4.0,4.0,4.0,0,0.9034413896647431
16,7,Ingo Rademacher,5.0,5.0,5.0,0,0.8647433479244494
16,7,Sean Lowe,6.0,6.0,6.0,0,0.7700518823969446
16,7,Andy Dick,7.0,7.0,7.0,1,0.5634255985447894
16,8,Kellie Pickler,3.0,1.0,1.0,0,0.919997493146206
16,8,Zendaya,1.0,4.0,2.0,0,0.9240615487407462
16,8,Alexandra Raisman,2.0,3.0,2.0,0,0.9042549510890214
16,8,Jacoby Jones,4.0,2.0,4.0,0,0.8691394256959526
16,8,Ingo Rademacher,5.0,5.0,5.0,0,0.7589644485897358
16,8,Sean Lowe,6.0,6.0,6.0,1,0.6500252915573578
16,9,Alexandra Raisman,1.0,3.0,1.0,0,0.867630295268379
16,9,Kellie Pickler,3.0,1.0,1.0,0,0.8416684359530748
16,9,Jacoby Jones,1.0,4.0,3.0,0,0.8631895580913087
16,9,Zendaya,4.0,2.0,4.0,0,0.792412772251381
16,9,Ingo Rademacher,5.0,5.0,5.0,1,0.6726825381978405
16,10,Kellie Pickler,1.0,3.0,1.0,0,0.33827763461993543
16,10,Zendaya,1.0,4.0,2.0,1,0.3194556501908208
16,10,Alexandra Raisman,3.0,2.0,2.0,1,0.36157899478590116
16,10,Jacoby Jones,4.0,1.0,2.0,1,0.279249831172941
17,1,Corbin Bleu,2.0,5.0,1.0,0,1.0
17,1,Elizabeth Berkley Lauren,2.0,5.0,1.0,0,1.0
17,1,Jack Osbourne,4.0,3.0,1.0,0,1.0
17,1,"Nicole ""Snooki"" Polizzi",4.0,3.0,1.0,0,1.0
17,1,Brant Daugherty,6.0,1.0,1.0,0,0.9983397799729425
17,1,Christina Milian,6.0,1.0,1.0,0,0.9983397799729425
17,1,Amber Riley,1.0,7.0,7.0,0,1.0
17,1,Leah Remini,8.0,8.0,8.0,0,0.9380289047405174
17,1,Valerie Harper,8.0,8.0,8.0,0,0.9380289047405174
17,1,Bill Engvall,10.0,10.0,10.0,0,0.8335587597755203
17,1,Keyshawn Johnson,11.0,11.0,11.0,0,0.8282872625023352
17,1,Bill Nye,12.0,12.0,12.0,0,0.7748001051193527
17,2,Christina Milian,2.0,3.0,1.0,0,1.0
17,2,Elizabeth Berkley Lauren,2.0,3.0,1.0,0,1.0
17,2,Amber Riley,4.0,1.0,1.0,0,1.0
17,2,Leah Remini,4.0,1.0,1.0,0,1.0
17,2,Corbin Bleu,1.0,7.0,5.0,0,1.0
17,2,Jack Osbourne,4.0,8.0,6.0,0,0.9690952855213018
17,2,Brant Daugherty,7.0,5.0,6.0,0,0.9693366844512864
17,2,"Nicole ""Snooki"" Polizzi",9.0,6.0,8.0,0,0.9558301333095622
17,2,Bill Engvall,8.0,9.0,9.0,0,0.8704053092029745
17,2,Valerie Harper,10.0,10.0,10.0,0,0.8337280740436771
17,2,Keyshawn Johnson,11.0,12.0,11.0,0,0.7216809372695079
17,2,Bill Nye,12.0,11.0,11.0,1,0.7280833784749821
17,3,Elizabeth Berkley Lauren,4.0,1.0,1.0,0,1.0
17,3,"Nicole ""Snooki"" Polizzi",4.0,1.0,1.0,0,1.0
17,3,Christina Milian,2.0,4.0,3.0,0,1.0
17,3,Corbin Bleu,2.0,4.0,3.0,0,1.0
17,3,Brant Daugherty,1.0,6.0,5.0,0,1.0
17,3,Amber Riley,6.0,3.0,6.0,0,0.9751460416048078
17,3,Leah Remini,6.0,7.0,7.0,0,0.9651848238092172
17,3,Bill Engvall,6.0,9.0,8.0,0,0.9051114920515391
17,3,Jack Osbourne,9.0,8.0,9.0,0,0.9006720886714012
17,3,Valerie Harper,10.0,10.0,10.0,0,0.7113308244631005
17,3,Bill Nye,10.0,11.0,11.0,1,0.6811667167157482
