season,week,celebrity_name,weight_audience,weight_judge,combined_score_adaptive,adaptive_rank,pred_eliminated_adaptive,judge_total_score
29,5,Jesse Metcalfe,0.5244918662403709,0.4755081337596291,0.0715419561132525,12.0,1,19.0
29,6,AJ McLean,0.5,0.5,0.10077686994933274,1.0,0,27.0
29,6,Justina Machado,0.5,0.5,0.10077686994933274,1.0,0,27.0
29,6,Kaitlyn Bristowe,0.5,0.5,0.10047123748784456,3.0,0,27.0
29,6,Nev Schulman,0.5,0.5,0.09924775996268786,4.0,0,26.0
29,6,Monica Aldama,0.5,0.5,0.09847729044980455,5.0,0,27.0
29,6,Jeannie Mai,0.5,0.5,0.09146168771411389,6.0,0,25.0
29,6,Johnny Weir,0.5,0.5,0.08995772648616512,7.0,0,22.0
29,6,Chrishell Stause,0.5,0.5,0.08607779933996851,8.0,0,24.0
29,6,Nelly,0.5,0.5,0.08229495676322818,9.0,0,24.0
29,6,Veron Davis,0.5,0.5,0.07956197459089415,10.0,0,21.0
29,6,Skai Jackson,0.5,0.5,0.07089582730644108,11.0,1,18.0
29,7,Nev Schulman,0.4755081337596291,0.5244918662403709,0.11220479713598454,1.0,0,30.0
29,7,Justina Machado,0.4755081337596291,0.5244918662403709,0.1061512087611256,2.0,0,26.0
29,7,AJ McLean,0.4755081337596291,0.5244918662403709,0.10607975604729902,3.0,0,26.0
29,7,Johnny Weir,0.4755081337596291,0.5244918662403709,0.1037372693737233,4.0,0,27.0
29,7,Kaitlyn Bristowe,0.4755081337596291,0.5244918662403709,0.09970152026550474,5.0,0,24.0
29,7,Chrishell Stause,0.4755081337596291,0.5244918662403709,0.09818176593806682,6.0,0,26.0
29,7,Nelly,0.4755081337596291,0.5244918662403709,0.09645174214849198,7.0,0,27.0
29,7,Skai Jackson,0.4755081337596291,0.5244918662403709,0.09461711853813343,8.0,0,27.0
29,7,Monica Aldama,0.4755081337596291,0.5244918662403709,0.0901798409359588,10.0,1,22.0
29,7,Jeannie Mai,0.4755081337596291,0.5244918662403709,0.09269498085551012,10.0,1,25.0
29,8,Nev Schulman,0.4537882842739991,0.5462117157260009,0.13896744703002023,1.0,0,30.0
29,8,Johnny Weir,0.4537882842739991,0.5462117157260009,0.13510088005344978,2.0,0,30.0
29,8,Justina Machado,0.4537882842739991,0.5462117157260009,0.13496874468910666,3.0,0,28.9998
29,8,Kaitlyn Bristowe,0.4537882842739991,0.5462117157260009,0.12999854395019025,4.0,0,28.0
29,8,AJ McLean,0.4537882842739991,0.5462117157260009,0.12964748261345027,5.0,0,27.0
29,8,Chrishell Stause,0.4537882842739991,0.5462117157260009,0.12109226478378385,6.0,0,27.0
29,8,Skai Jackson,0.4537882842739991,0.5462117157260009,0.10778410063717955,7.0,0,26.9998
29,8,Nelly,0.4537882842739991,0.5462117157260009,0.10244053624257343,8.0,1,24.0
29,9,Johnny Weir,0.4364851047612713,0.5635148952387288,0.15973029264373872,1.0,0,30.0
29,9,Nev Schulman,0.4364851047612713,0.5635148952387288,0.15907502630039858,2.0,0,28.9998
29,9,Kaitlyn Bristowe,0.4364851047612713,0.5635148952387288,0.1536893504371568,3.0,0,30.0
29,9,Justina Machado,0.4364851047612713,0.5635148952387288,0.1453599658698782,4.0,0,25.9998
29,9,AJ McLean,0.4364851047612713,0.5635148952387288,0.13980827764690618,5.0,0,24.9998
29,9,Skai Jackson,0.4364851047612713,0.5635148952387288,0.13027105503987094,6.0,0,28.9998
29,9,Nelly,0.4364851047612713,0.5635148952387288,0.11206603206175877,7.0,1,24.0
29,10,Nev Schulman,0.4238405844044235,0.5761594155955765,0.18722008301872065,1.0,0,30.0
29,10,Justina Machado,0.4238405844044235,0.5761594155955765,0.1799294567750559,2.0,0,29.0
29,10,Kaitlyn Bristowe,0.4238405844044235,0.5761594155955765,0.17847022504919552,3.0,0,30.0
29,10,Johnny Weir,0.4238405844044235,0.5761594155955765,0.1755796206940201,4.0,0,28.5
29,10,Nelly,0.4238405844044235,0.5761594155955765,0.13337746975456916,6.0,1,28.0
29,10,Skai Jackson,0.4238405844044235,0.5761594155955765,0.14542314470810758,6.0,1,28.5
29,11,Nev Schulman,0.4151716360042487,0.5848283639957512,0.30054446612200814,1.0,0,30.0
29,11,Nelly,0.4151716360042487,0.5848283639957512,0.14065492298620122,4.0,1,28.5
29,11,Justina Machado,0.4151716360042487,0.5848283639957512,0.2791204039365637,4.0,1,30.0
29,11,Kaitlyn Bristowe,0.4151716360042487,0.5848283639957512,0.2796802069547334,4.0,1,30.0
30,1,Kenya Moore,0.5848283639957513,0.41517163600424867,0.07119232140852658,1.0,0,26.0
30,1,Melora Hardin,0.5848283639957513,0.41517163600424867,0.07119232140852658,1.0,0,26.0
30,1,Melanie C,0.5848283639957513,0.41517163600424867,0.07072877843585001,3.0,0,27.0
30,1,Amanda Kloots,0.5848283639957513,0.41517163600424867,0.07026523546317345,4.0,0,28.0
30,1,Suni Lee,0.5848283639957513,0.41517163600424867,0.07026523546317345,4.0,0,28.0
30,1,Christine Chiu,0.5848283639957513,0.41517163600424867,0.06993211861297091,6.0,0,25.0
30,1,Olivia Jade,0.5848283639957513,0.41517163600424867,0.06993211861297091,6.0,0,25.0
30,1,JoJo Siwa,0.5848283639957513,0.41517163600424867,0.06980169249049689,8.0,0,29.0
30,1,Brian Austin Green,0.5848283639957513,0.41517163600424867,0.06589259538234647,9.0,0,24.0
30,1,Cody Rigsby,0.5848283639957513,0.41517163600424867,0.06589259538234647,9.0,0,24.0
30,1,Matt James,0.5848283639957513,0.41517163600424867,0.06589259538234647,9.0,0,24.0
30,1,"Mike ""The Miz"" Mizanin",0.5848283639957513,0.41517163600424867,0.06589259538234647,9.0,0,24.0
30,1,Iman Shumpert,0.5848283639957513,0.41517163600424867,0.06005958964458997,13.0,0,21.0
30,1,Jimmie Allen,0.5848283639957513,0.41517163600424867,0.059437486755986854,14.0,0,22.0
30,1,Martin Kove,0.5848283639957513,0.41517163600424867,0.053622720174235104,15.0,0,13.0
30,2,Jimmie Allen,0.5749679200850006,0.42503207991499936,0.07134577651496479,1.0,0,27.0
30,2,Melora Hardin,0.5749679200850006,0.42503207991499936,0.07134577651496479,1.0,0,27.0
30,2,Olivia Jade,0.5749679200850006,0.42503207991499936,0.07134577651496479,1.0,0,27.0
30,2,Suni Lee,0.5749679200850006,0.42503207991499936,0.07095633277424271,4.0,0,28.0
30,2,Melanie C,0.5749679200850006,0.42503207991499936,0.07017744529279855,5.0,0,30.0
30,2,JoJo Siwa,0.5749679200850006,0.42503207991499936,0.06978800155207648,6.0,0,31.0
30,2,Amanda Kloots,0.5749679200850006,0.42503207991499936,0.0693985578113544,7.0,0,32.0
30,2,Kenya Moore,0.5749679200850006,0.42503207991499936,0.06808640422895897,8.0,0,24.0
30,2,"Mike ""The Miz"" Mizanin",0.5749679200850006,0.42503207991499936,0.06795388525751472,9.0,0,26.0
30,2,Christine Chiu,0.5749679200850006,0.42503207991499936,0.06605678994632652,10.0,0,24.0
30,2,Iman Shumpert,0.5749679200850006,0.42503207991499936,0.06533932114358099,11.0,0,25.0
30,2,Cody Rigsby,0.5749679200850006,0.42503207991499936,0.06502815704448987,12.0,0,24.0
30,2,Brian Austin Green,0.5749679200850006,0.42503207991499936,0.062020861490658545,13.0,0,23.0
30,2,Matt James,0.5749679200850006,0.42503207991499936,0.06160580327837631,14.0,0,22.0
30,2,Martin Kove,0.5749679200850006,0.42503207991499936,0.04955111063461715,15.0,1,15.0
30,3,Amanda Kloots,0.5600829602692535,0.4399170397307465,0.07852663656723778,1.0,0,24.0
30,3,Olivia Jade,0.5600829602692535,0.4399170397307465,0.07852663656723778,1.0,0,24.0
30,3,JoJo Siwa,0.5600829602692535,0.4399170397307465,0.0784659845404514,3.0,0,24.0
30,3,Melanie C,0.5600829602692535,0.4399170397307465,0.07687399544956922,4.0,0,22.0
30,3,Melora Hardin,0.5600829602692535,0.4399170397307465,0.07679031671926487,5.0,0,23.0
30,3,Suni Lee,0.5600829602692535,0.4399170397307465,0.07522240043758992,6.0,0,21.0
30,3,"Mike ""The Miz"" Mizanin",0.5600829602692535,0.4399170397307465,0.07464927222662163,7.0,0,22.0
30,3,Jimmie Allen,0.5600829602692535,0.4399170397307465,0.07165812075407191,8.0,0,20.0
30,3,Kenya Moore,0.5600829602692535,0.4399170397307465,0.07124601132718707,9.0,0,21.0
30,3,Christine Chiu,0.5600829602692535,0.4399170397307465,0.07017011217926951,10.0,0,21.0
30,3,Matt James,0.5600829602692535,0.4399170397307465,0.06528133209499253,11.0,0,20.0
30,3,Cody Rigsby,0.5600829602692535,0.4399170397307465,0.06213450509071359,12.0,0,18.0
30,3,Iman Shumpert,0.5600829602692535,0.4399170397307465,0.0609444244669331,13.0,0,19.0
30,3,Brian Austin Green,0.5600829602692535,0.4399170397307465,0.05951025157871214,14.0,1,19.0
30,4,Olivia Jade,0.5394118567930815,0.46058814320691854,0.08757180556989871,1.0,0,35.0
30,4,Melora Hardin,0.5394118567930815,0.46058814320691854,0.08728826703178566,2.0,0,36.5
30,4,JoJo Siwa,0.5394118567930815,0.46058814320691854,0.08565902039047563,3.0,0,35.0
30,4,Amanda Kloots,0.5394118567930815,0.46058814320691854,0.08546090792694097,4.0,0,34.0
30,4,Suni Lee,0.5394118567930815,0.46058814320691854,0.08370954184380547,5.0,0,34.0
30,4,Melanie C,0.5394118567930815,0.46058814320691854,0.0816240652180584,6.0,0,33.0
30,4,"Mike ""The Miz"" Mizanin",0.5394118567930815,0.46058814320691854,0.08005017846859569,7.0,0,32.5
30,4,Jimmie Allen,0.5394118567930815,0.46058814320691854,0.0778830259478682,8.0,0,32.5
30,4,Kenya Moore,0.5394118567930815,0.46058814320691854,0.0718336996386409,9.0,0,29.5
30,4,Iman Shumpert,0.5394118567930815,0.46058814320691854,0.07158609250056386,10.0,0,31.5
30,4,Cody Rigsby,0.5394118567930815,0.46058814320691854,0.06494250135632396,11.0,0,29.0
30,4,Brian Austin Green,0.5394118567930815,0.46058814320691854,0.057727275086818935,13.0,1,26.0
30,4,Matt James,0.5394118567930815,0.46058814320691854,0.06466361902011322,13.0,1,28.5
30,5,Amanda Kloots,0.5138002665136382,0.4861997334863618,0.10254603824625717,1.0,0,39.0
30,5,JoJo Siwa,0.5138002665136382,0.4861997334863618,0.10223686271857718,2.0,0,40.0
30,5,Olivia Jade,0.5138002665136382,0.4861997334863618,0.10040248569213231,3.0,0,36.0
30,5,Melora Hardin,0.5138002665136382,0.4861997334863618,0.09787439694028616,4.0,0,36.0
30,5,Suni Lee,0.5138002665136382,0.4861997334863618,0.09636011208476213,5.0,0,36.0
30,5,Melanie C,0.5138002665136382,0.4861997334863618,0.09593384504220609,6.0,0,36.0
30,5,Kenya Moore,0.5138002665136382,0.4861997334863618,0.09069232750188044,7.0,0,36.0
30,5,Jimmie Allen,0.5138002665136382,0.4861997334863618,0.08972308573887451,8.0,0,34.0
30,5,"Mike ""The Miz"" Mizanin",0.5138002665136382,0.4861997334863618,0.08393271345165065,9.0,0,32.0
30,5,Cody Rigsby,0.5138002665136382,0.4861997334863618,0.07199574308706505,10.0,0,32.0
30,5,Iman Shumpert,0.5138002665136382,0.4861997334863618,0.06830238949618206,11.0,1,28.0
30,6,JoJo Siwa,0.4861997334863619,0.5138002665136381,0.11114937105900002,1.0,0,40.0
30,6,Amanda Kloots,0.4861997334863619,0.5138002665136381,0.11009930741652332,2.0,0,38.0
30,6,Olivia Jade,0.4861997334863619,0.5138002665136381,0.10712065271880294,3.0,0,36.0
30,6,Jimmie Allen,0.4861997334863619,0.5138002665136381,0.10688320597275441,4.0,0,38.0
30,6,Suni Lee,0.4861997334863619,0.5138002665136381,0.10349210230607289,5.0,0,36.0
30,6,Melora Hardin,0.4861997334863619,0.5138002665136381,0.09986511603223244,6.0,0,34.0
30,6,Iman Shumpert,0.4861997334863619,0.5138002665136381,0.09709598520478856,7.0,0,40.0
30,6,"Mike ""The Miz"" Mizanin",0.4861997334863619,0.5138002665136381,0.09119396344362446,8.0,0,34.0
30,6,Cody Rigsby,0.4861997334863619,0.5138002665136381,0.08768792162748987,9.0,0,36.0
30,6,Kenya Moore,0.4861997334863619,0.5138002665136381,0.08541237421856991,10.0,1,32.0
30,7,Olivia Jade,0.4605881432069186,0.5394118567930815,0.12771502796004375,1.0,0,42.0
30,7,JoJo Siwa,0.4605881432069186,0.5394118567930815,0.12254873383830543,2.0,0,39.0
30,7,Jimmie Allen,0.4605881432069186,0.5394118567930815,0.11913760328956208,3.0,0,38.0
30,7,Amanda Kloots,0.4605881432069186,0.5394118567930815,0.11505849374267305,4.0,0,34.0
30,7,Melora Hardin,0.4605881432069186,0.5394118567930815,0.11353431426837182,5.0,0,38.0
30,7,Suni Lee,0.4605881432069186,0.5394118567930815,0.11160253025083738,6.0,0,34.0
30,7,Cody Rigsby,0.4605881432069186,0.5394118567930815,0.1007810961086448,7.0,0,36.0
30,7,Iman Shumpert,0.4605881432069186,0.5394118567930815,0.10046463460435481,8.0,0,34.0
30,7,"Mike ""The Miz"" Mizanin",0.4605881432069186,0.5394118567930815,0.089157565937042,9.0,1,32.0
30,8,JoJo Siwa,0.43991703973074653,0.5600829602692534,0.1378708087283492,1.0,0,41.0
30,8,Amanda Kloots,0.43991703973074653,0.5600829602692534,0.13748203282322335,2.0,0,42.0
30,8,Suni Lee,0.43991703973074653,0.5600829602692534,0.13558102885111084,3.0,0,42.0
30,8,Melora Hardin,0.43991703973074653,0.5600829602692534,0.1331885725938983,4.0,0,42.0
30,8,Olivia Jade,0.43991703973074653,0.5600829602692534,0.12630184814266204,5.0,0,36.0
30,8,Cody Rigsby,0.43991703973074653,0.5600829602692534,0.11566805162334344,6.0,0,38.0
30,8,Jimmie Allen,0.43991703973074653,0.5600829602692534,0.10781167452196343,8.0,1,32.0
30,8,Iman Shumpert,0.43991703973074653,0.5600829602692534,0.10609598271526749,8.0,1,35.0
30,9,JoJo Siwa,0.42503207991499947,0.5749679200850005,0.1838661215150193,1.0,0,40.0
30,9,Amanda Kloots,0.42503207991499947,0.5749679200850005,0.18332808175084175,2.0,0,39.5
30,9,Suni Lee,0.42503207991499947,0.5749679200850005,0.17611830967538758,3.0,0,37.5
30,9,Melora Hardin,0.42503207991499947,0.5749679200850005,0.16022704934074378,4.0,0,36.0
30,9,Cody Rigsby,0.42503207991499947,0.5749679200850005,0.14164733029714896,6.0,1,35.5
30,9,Iman Shumpert,0.42503207991499947,0.5749679200850005,0.15481310742060428,6.0,1,37.5
30,10,JoJo Siwa,0.4151716360042487,0.5848283639957512,0.32732262318584204,1.0,0,40.0
30,10,Cody Rigsby,0.4151716360042487,0.5848283639957512,0.141550814215442,4.0,1,38.0
30,10,Amanda Kloots,0.4151716360042487,0.5848283639957512,0.3242081596927542,4.0,1,39.0
30,10,Iman Shumpert,0.4151716360042487,0.5848283639957512,0.20691840290558927,4.0,1,40.0
31,1,Jordin Sparks,0.5848283639957513,0.41517163600424867,0.06740401013846228,1.0,0,26.0
31,1,Daniel Durant,0.5848283639957513,0.41517163600424867,0.06730672123335459,2.0,0,27.0
31,1,Gabby Windey,0.5848283639957513,0.41517163600424867,0.06686259367314717,3.0,0,28.0
31,1,Selma Blair,0.5848283639957513,0.41517163600424867,0.06686259367314717,3.0,0,28.0
31,1,Shangela,0.5848283639957513,0.41517163600424867,0.06686259367314717,3.0,0,28.0
31,1,Wayne Brady,0.5848283639957513,0.41517163600424867,0.06641846611293975,6.0,0,29.0
31,1,Charli D'Amelio,0.5848283639957513,0.41517163600424867,0.06508608343231748,7.0,0,32.0
31,1,Joseph Baena,0.5848283639957513,0.41517163600424867,0.06405985602081267,8.0,0,23.0
31,1,Heidi D'Amelio,0.5848283639957513,0.41517163600424867,0.06398928642579102,9.0,0,24.0
31,1,Cheryl Ladd,0.5848283639957513,0.41517163600424867,0.06231890681103741,10.0,0,21.0
31,1,Trevor Donovan,0.5848283639957513,0.41517163600424867,0.06231890681103741,10.0,0,21.0
31,1,Jessie James Decker,0.5848283639957513,0.41517163600424867,0.058473439847019144,12.0,0,20.0
31,1,Sam Champion,0.5848283639957513,0.41517163600424867,0.058473439847019144,12.0,0,20.0
31,1,Teresa Giudice,0.5848283639957513,0.41517163600424867,0.058473439847019144,12.0,0,20.0
31,1,Jason Lewis,0.5848283639957513,0.41517163600424867,0.05334643368075709,15.0,0,18.0
31,1,Vinny Guadagnino,0.5848283639957513,0.41517163600424867,0.05174322877288273,16.0,1,17.0
31,2,Trevor Donovan,0.5749679200850006,0.42503207991499936,0.0726795289273244,1.0,0,30.0
31,2,Charli D'Amelio,0.5749679200850006,0.42503207991499936,0.07195168504296429,2.0,0,32.0
31,2,Gabby Windey,0.5749679200850006,0.42503207991499936,0.07195168504296429,2.0,0,32.0
31,2,Wayne Brady,0.5749679200850006,0.42503207991499936,0.07195168504296429,2.0,0,32.0
31,2,Selma Blair,0.5749679200850006,0.42503207991499936,0.071650118602312,5.0,0,28.0
31,2,Shangela,0.5749679200850006,0.42503207991499936,0.071650118602312,5.0,0,28.0
31,2,Daniel Durant,0.5749679200850006,0.42503207991499936,0.07162052170897344,7.0,0,29.0
31,2,Heidi D'Amelio,0.5749679200850006,0.42503207991499936,0.06904481424275997,8.0,0,28.0
31,2,Jordin Sparks,0.5749679200850006,0.42503207991499936,0.06792255572582047,9.0,0,27.0
31,2,Vinny Guadagnino,0.5749679200850006,0.42503207991499936,0.06686352971571016,10.0,0,27.0
31,2,Sam Champion,0.5749679200850006,0.42503207991499936,0.061939527997397756,11.0,0,26.0
31,2,Cheryl Ladd,0.5749679200850006,0.42503207991499936,0.05935548750702567,12.0,0,21.0
31,2,Joseph Baena,0.5749679200850006,0.42503207991499936,0.05885360004804485,13.0,0,24.0
31,2,Jessie James Decker,0.5749679200850006,0.42503207991499936,0.05647419253197303,14.0,0,25.0
31,2,Teresa Giudice,0.5749679200850006,0.42503207991499936,0.05609094926135016,15.0,1,23.0
31,3,Charli D'Amelio,0.5600829602692535,0.4399170397307465,0.0801579788294739,1.0,0,33.0
31,3,Gabby Windey,0.5600829602692535,0.4399170397307465,0.0801579788294739,1.0,0,33.0
31,3,Wayne Brady,0.5600829602692535,0.4399170397307465,0.0801579788294739,1.0,0,33.0
31,3,Heidi D'Amelio,0.5600829602692535,0.4399170397307465,0.07795810820277156,4.0,0,32.0
31,3,Daniel Durant,0.5600829602692535,0.4399170397307465,0.07691991111186171,5.0,0,31.0
31,3,Shangela,0.5600829602692535,0.4399170397307465,0.07622240701414162,6.0,0,30.0
31,3,Trevor Donovan,0.5600829602692535,0.4399170397307465,0.07469066865616909,7.0,0,27.0
31,3,Selma Blair,0.5600829602692535,0.4399170397307465,0.07429063324738952,8.0,0,28.0
31,3,Jordin Sparks,0.5600829602692535,0.4399170397307465,0.07346555487966779,9.0,0,29.0
31,3,Joseph Baena,0.5600829602692535,0.4399170397307465,0.0701045319390943,10.0,0,29.0
31,3,Sam Champion,0.5600829602692535,0.4399170397307465,0.060659066517974175,11.0,0,25.0
31,3,Vinny Guadagnino,0.5600829602692535,0.4399170397307465,0.06060179386100037,12.0,0,23.0
31,3,Jessie James Decker,0.5600829602692535,0.4399170397307465,0.058467067474911885,13.0,0,26.0
31,3,Cheryl Ladd,0.5600829602692535,0.4399170397307465,0.05614632060648711,14.0,1,24.0
31,4,Charli D'Amelio,0.5394118567930815,0.46058814320691854,0.08497212631642315,1.0,0,36.0
31,4,Gabby Windey,0.5394118567930815,0.46058814320691854,0.08497212631642315,1.0,0,36.0
31,4,Wayne Brady,0.5394118567930815,0.46058814320691854,0.08497212631642315,1.0,0,36.0
31,4,Heidi D'Amelio,0.5394118567930815,0.46058814320691854,0.08468028617427152,4.0,0,34.0
31,4,Jordin Sparks,0.5394118567930815,0.46058814320691854,0.08401080248280263,5.0,0,34.0
31,4,Selma Blair,0.5394118567930815,0.46058814320691854,0.08029769130425746,6.0,0,32.0
31,4,Daniel Durant,0.5394118567930815,0.46058814320691854,0.07886011085651556,7.0,0,29.0
31,4,Shangela,0.5394118567930815,0.46058814320691854,0.07850265636495522,8.0,0,32.0
31,4,Trevor Donovan,0.5394118567930815,0.46058814320691854,0.0715428763408491,9.0,0,28.0
31,4,Vinny Guadagnino,0.5394118567930815,0.46058814320691854,0.07102729161672804,10.0,0,29.0
31,4,Jessie James Decker,0.5394118567930815,0.46058814320691854,0.07000628194347003,11.0,0,31.0
31,4,Joseph Baena,0.5394118567930815,0.46058814320691854,0.06502359655066173,12.0,0,28.0
31,4,Sam Champion,0.5394118567930815,0.46058814320691854,0.06113202741610693,13.0,1,25.0
31,5,Gabby Windey,0.5138002665136382,0.4861997334863618,0.09087890635960252,1.0,0,41.0
31,5,Wayne Brady,0.5138002665136382,0.4861997334863618,0.09087890635960252,1.0,0,41.0
31,5,Charli D'Amelio,0.5138002665136382,0.4861997334863618,0.09081736670957691,3.0,0,42.0
31,5,Heidi D'Amelio,0.5138002665136382,0.4861997334863618,0.09043779948173787,4.0,0,39.0
31,5,Selma Blair,0.5138002665136382,0.4861997334863618,0.09018581344632505,5.0,0,40.0
31,5,Shangela,0.5138002665136382,0.4861997334863618,0.0869418482288924,6.0,0,38.5
31,5,Jordin Sparks,0.5138002665136382,0.4861997334863618,0.08522704437331369,7.0,0,35.5
31,5,Trevor Donovan,0.5138002665136382,0.4861997334863618,0.08137634138270242,8.0,0,36.0
31,5,Daniel Durant,0.5138002665136382,0.4861997334863618,0.07948611373304298,9.0,0,33.5
31,5,Jessie James Decker,0.5138002665136382,0.4861997334863618,0.07709084978371543,10.0,0,36.0
31,5,Vinny Guadagnino,0.5138002665136382,0.4861997334863618,0.06639636109002095,12.0,1,31.0
31,5,Joseph Baena,0.5138002665136382,0.4861997334863618,0.07028264905135886,12.0,1,35.0
31,6,Charli D'Amelio,0.4861997334863619,0.5138002665136381,0.11201338480150431,1.0,0,40.0
31,6,Gabby Windey,0.4861997334863619,0.5138002665136381,0.11095517737331145,2.0,0,37.0
31,6,Heidi D'Amelio,0.4861997334863619,0.5138002665136381,0.10671542126621728,3.0,0,36.0
31,6,Wayne Brady,0.4861997334863619,0.5138002665136381,0.106472180397428,4.0,0,34.0
31,6,Jordin Sparks,0.4861997334863619,0.5138002665136381,0.10451183172006336,5.0,0,34.0
31,6,Shangela,0.4861997334863619,0.5138002665136381,0.10441540170588276,6.0,0,36.0
31,6,Trevor Donovan,0.4861997334863619,0.5138002665136381,0.09989362750190431,7.0,0,34.0
31,6,Daniel Durant,0.4861997334863619,0.5138002665136381,0.09910628141123796,8.0,0,34.0
31,6,Jessie James Decker,0.4861997334863619,0.5138002665136381,0.08230760818000848,9.0,0,32.0
31,6,Vinny Guadagnino,0.4861997334863619,0.5138002665136381,0.07360908564229314,10.0,1,28.0
31,7,Charli D'Amelio,0.4605881432069186,0.5394118567930815,0.12166465343141145,1.0,0,39.0
31,7,Wayne Brady,0.4605881432069186,0.5394118567930815,0.12083682288579632,2.0,0,38.0
31,7,Trevor Donovan,0.4605881432069186,0.5394118567930815,0.12006497044454327,3.0,0,39.0
31,7,Gabby Windey,0.4605881432069186,0.5394118567930815,0.11583490730240655,4.0,0,35.5
31,7,Shangela,0.4605881432069186,0.5394118567930815,0.11466466858030355,5.0,0,36.5
31,7,Daniel Durant,0.4605881432069186,0.5394118567930815,0.11137864111430942,6.0,0,36.5
31,7,Heidi D'Amelio,0.4605881432069186,0.5394118567930815,0.1088717506137464,7.0,0,35.0
31,7,Jordin Sparks,0.4605881432069186,0.5394118567930815,0.1050311411920071,8.0,0,34.5
31,7,Vinny Guadagnino,0.4605881432069186,0.5394118567930815,0.08165244443531035,9.0,1,31.5
31,8,Wayne Brady,0.43991703973074653,0.5600829602692534,0.1411814695049566,1.0,0,45.0
31,8,Charli D'Amelio,0.43991703973074653,0.5600829602692534,0.1406652841672379,2.0,0,45.0
31,8,Shangela,0.43991703973074653,0.5600829602692534,0.13484327358972575,3.0,0,42.0
31,8,Gabby Windey,0.43991703973074653,0.5600829602692534,0.13303838260733183,4.0,0,40.0
31,8,Trevor Donovan,0.43991703973074653,0.5600829602692534,0.13024779908600553,5.0,0,39.0
31,8,Daniel Durant,0.43991703973074653,0.5600829602692534,0.12504666304320033,6.0,0,39.0
31,8,Vinny Guadagnino,0.43991703973074653,0.5600829602692534,0.0810802135439356,8.0,1,29.0
31,8,Heidi D'Amelio,0.43991703973074653,0.5600829602692534,0.11389691445742811,8.0,1,35.0
31,9,Gabby Windey,0.42503207991499947,0.5749679200850005,0.18120322660257226,1.0,0,40.0
31,9,Charli D'Amelio,0.42503207991499947,0.5749679200850005,0.17859779072752974,2.0,0,40.0
31,9,Wayne Brady,0.42503207991499947,0.5749679200850005,0.17162400367673825,3.0,0,36.5
31,9,Shangela,0.42503207991499947,0.5749679200850005,0.1686489349204486,4.0,0,36.5
31,9,Trevor Donovan,0.42503207991499947,0.5749679200850005,0.148640870871385,6.0,1,32.5
31,9,Daniel Durant,0.42503207991499947,0.5749679200850005,0.15128517320106483,6.0,1,34.5
31,10,Gabby Windey,0.4151716360042487,0.5848283639957512,0.2750687783205268,1.0,0,40.0
31,10,Shangela,0.4151716360042487,0.5848283639957512,0.2254678140523415,4.0,1,38.0
31,10,Wayne Brady,0.4151716360042487,0.5848283639957512,0.2390768760513902,4.0,1,38.0
31,10,Charli D'Amelio,0.4151716360042487,0.5848283639957512,0.2603865315753666,4.0,1,40.0
32,1,Lele Pons,0.5848283639957513,0.41517163600424867,0.07968752396835344,1.0,0,19.0
32,1,Ariana Madix,0.5848283639957513,0.41517163600424867,0.07832082733609017,2.0,0,21.0
32,1,Jason Mraz,0.5848283639957513,0.41517163600424867,0.07832082733609017,2.0,0,21.0
32,1,Charity Lawson,0.5848283639957513,0.41517163600424867,0.07758638262613109,4.0,0,22.0
32,1,Adrian Peterson,0.5848283639957513,0.41517163600424867,0.07597041420326689,5.0,0,18.0
32,1,Xochitl Gomez,0.5848283639957513,0.41517163600424867,0.07597041420326689,5.0,0,18.0
32,1,Mira Sorvino,0.5848283639957513,0.41517163600424867,0.0750084476667524,7.0,0,17.0
32,1,Barry Williams,0.5848283639957513,0.41517163600424867,0.07327002926919307,8.0,0,16.0
32,1,Jamie Lynn Spears,0.5848283639957513,0.41517163600424867,0.06955291950410653,9.0,0,15.0
32,1,Mauricio Umansky,0.5848283639957513,0.41517163600424867,0.06955291950410653,9.0,0,15.0
32,1,Alyson Hannigan,0.5848283639957513,0.41517163600424867,0.0644776559194307,11.0,0,13.0
32,1,Matt Walsh,0.5848283639957513,0.41517163600424867,0.060760546154344126,12.0,0,12.0
32,1,Tyson Beckford,0.5848283639957513,0.41517163600424867,0.060760546154344126,12.0,0,12.0
32,1,Harry Jowsey,0.5848283639957513,0.41517163600424867,0.060760546154344126,14.0,1,12.0
32,2,Ariana Madix,0.5761594155955765,0.4238405844044235,0.08547576619718261,1.0,0,20.0
32,2,Charity Lawson,0.5761594155955765,0.4238405844044235,0.08483577110810414,2.0,0,21.0
32,2,Lele Pons,0.5761594155955765,0.4238405844044235,0.08315483045732694,3.0,0,21.0
32,2,Jason Mraz,0.5761594155955765,0.4238405844044235,0.08291578584086874,4.0,0,24.0
32,2,Xochitl Gomez,0.5761594155955765,0.4238405844044235,0.08291578584086874,4.0,0,24.0
32,2,Alyson Hannigan,0.5761594155955765,0.4238405844044235,0.08084994321522618,6.0,0,19.0
32,2,Tyson Beckford,0.5761594155955765,0.4238405844044235,0.07682320001965784,7.0,0,18.0
32,2,Mira Sorvino,0.5761594155955765,0.4238405844044235,0.07531366073687515,8.0,0,18.0
32,2,Adrian Peterson,0.5761594155955765,0.4238405844044235,0.07395838652208105,9.0,0,15.0
32,2,Jamie Lynn Spears,0.5761594155955765,0.4238405844044235,0.07348319249149186,10.0,0,16.0
